slide_no,date,lead_d,region,y14,y7,train_exclude,r24,r3,r7,r30,d_r24_1d,d_r7_3d,accel,dryspell,soil,soil_prov,d_soil_3d,d_soil_7d,fos_med,fos_prov,d_fos_7d,seis_n50,seis_dist,seis_yrs,slope,elev,aspect,curv,twi,spi,draind,ndvi,d_road,d_river,lulc,susceptibility,analogue_m,stratum,traj_id,window_year,r7_lag3,r7_lag7,r30_lag7,soil_lag3,fos_lag7,r24max7,wetdays7,fos_min14,r7slope7,soil_miss,fos_miss,lulc_AGRI,lulc_BARREN,lulc_BUILT,lulc_FOREST,lulc_WATER,lulc_WETLAND,fold
NEWS-17MILE-20220615,2022-06-10,5.0,pre,1,1,0,32.7,136.2,202.1,658.5,0.5,41.7,8.714,0,0.245,PROXY-spatial,0.0074,0.0139,1.252,ANALYTICAL-ensemble,-0.012,10,18.18,1,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.38,2101.2,POS,NEWS-17MILE-20220615,,160.4,141.1,531.6,0.2376,1.264,71.2,6.0,1.252,13.378571428571435,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2022-06-11,4.0,pre,1,1,0,9.1,74.1,179.3,628.8,-23.6,-50.9,3.829,0,0.2469,PROXY-spatial,0.0101,0.0141,1.253,ANALYTICAL-ensemble,-0.011,10,18.18,1,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.38,2101.2,POS,NEWS-17MILE-20220615,,230.2,152.5,531.2,0.2368,1.264,71.2,5.0,1.252,8.507142857142858,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2022-06-12,3.0,pre,1,1,0,20.3,62.1,193.6,642.3,11.2,-37.1,5.171,0,0.2451,PROXY-spatial,0.0052,0.0067,1.253,ANALYTICAL-ensemble,-0.009,10,18.18,1,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.38,2101.2,POS,NEWS-17MILE-20220615,,230.7,157.4,537.2,0.2399,1.262,71.2,6.0,1.252,4.910714285714283,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2022-06-13,2.0,pre,1,1,0,25.1,54.5,205.2,653.7,4.8,3.1,7.743,0,0.2436,PROXY-spatial,-0.0014,0.0088,1.253,ANALYTICAL-ensemble,-0.011,10,18.18,1,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.38,2101.2,POS,NEWS-17MILE-20220615,,202.1,151.0,548.7,0.245,1.264,71.2,6.0,1.252,0.34999999999999554,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2022-06-14,1.0,pre,1,1,0,38.7,84.1,229.4,684.5,13.6,50.1,9.857,0,0.2446,PROXY-spatial,-0.0023,0.007,1.252,ANALYTICAL-ensemble,-0.012,10,18.18,1,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.38,2101.2,POS,NEWS-17MILE-20220615,,179.3,160.4,563.1,0.2469,1.264,71.2,6.0,1.252,-2.210714285714277,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-16,,N0,0,0,0,0.0,0.0,15.1,251.9,0.0,-16.9,-7.088,5,,MISSING (window-absent),,,1.313,ANALYTICAL-ensemble,0.008,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,,,,,,0.0,0.0,1.313,,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-17,,N0,0,0,0,4.4,4.4,18.3,249.6,4.4,3.2,-4.368,0,,MISSING (window-absent),,,1.313,ANALYTICAL-ensemble,0.008,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,,,,,,4.4,0.0,1.313,,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-18,,N0,0,0,0,1.2,5.6,5.7,243.7,-3.2,-9.4,-5.52,1,,MISSING (window-absent),,,1.315,ANALYTICAL-ensemble,0.011,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,,,,,,4.4,0.0,1.313,,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-19,,N0,0,0,0,2.9,8.5,8.5,239.1,1.7,-6.6,-3.992,0,,MISSING (window-absent),,,1.317,ANALYTICAL-ensemble,0.013,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,15.1,,,,,4.4,0.0,1.313,-3.2399999999999998,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-20,,N0,0,0,0,6.8,10.9,15.3,233.8,3.9,-3.0,-2.388,0,,MISSING (window-absent),,,1.315,ANALYTICAL-ensemble,0.011,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,18.3,,,,,6.8,0.0,1.313,-0.9400000000000007,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-21,,N0,0,0,0,32.4,42.1,47.7,255.0,25.6,42.0,4.662,0,,MISSING (window-absent),,,1.308,ANALYTICAL-ensemble,0.003,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,5.7,,,,,32.4,1.0,1.308,4.479999999999999,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-22,,N0,0,0,0,7.1,46.3,54.8,248.7,-25.3,46.3,5.677,0,,MISSING (window-absent),,,1.305,ANALYTICAL-ensemble,-0.004,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,8.5,,,,,32.4,1.0,1.305,6.696428571428572,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-23,,N0,0,0,0,12.9,52.4,67.7,232.6,5.8,52.4,7.519,0,,MISSING (window-absent),,,1.308,ANALYTICAL-ensemble,-0.005,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,15.3,15.1,251.9,,1.313,32.4,2.0,1.305,10.2,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-24,,N0,0,0,0,2.0,22.1,65.3,204.0,-10.9,17.6,6.71,1,,MISSING (window-absent),,,1.31,ANALYTICAL-ensemble,-0.003,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,47.7,18.3,249.6,,1.313,32.4,2.0,1.305,12.025,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-25,,N0,0,0,0,0.0,15.0,64.1,199.8,-2.0,9.3,8.348,2,,MISSING (window-absent),,,1.316,ANALYTICAL-ensemble,0.001,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,54.8,5.7,243.7,,1.315,32.4,2.0,1.305,10.242857142857142,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-26,,N0,0,0,0,2.9,5.0,64.2,202.7,2.9,-3.5,7.957,0,,MISSING (window-absent),,,1.316,ANALYTICAL-ensemble,-0.001,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,67.7,8.5,239.1,,1.317,32.4,2.0,1.305,6.785714285714287,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-27,,N0,0,0,0,13.1,16.0,70.5,215.8,10.2,5.2,7.881,0,,MISSING (window-absent),,,1.315,ANALYTICAL-ensemble,0.0,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,65.3,15.3,233.8,,1.315,32.4,3.0,1.305,2.985714285714287,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-28,,N0,0,0,0,10.4,26.5,48.5,216.0,-2.7,-15.6,0.114,0,,MISSING (window-absent),,,1.311,ANALYTICAL-ensemble,0.003,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,64.1,47.7,255.0,,1.308,13.1,3.0,1.305,-0.5142857142857146,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-29,,N0,0,0,0,30.8,54.3,72.2,245.5,20.4,8.0,2.485,0,,MISSING (window-absent),,,1.305,ANALYTICAL-ensemble,0.0,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,64.2,54.8,248.7,,1.305,30.8,4.0,1.305,-0.48928571428571016,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-04-30,,N0,0,0,0,7.8,49.0,67.1,251.3,-23.0,-3.4,-0.09,0,,MISSING (window-absent),,,1.302,ANALYTICAL-ensemble,-0.006,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,70.5,67.7,232.6,,1.308,30.8,3.0,1.302,0.2107142857142866,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-01,,N0,0,0,0,20.5,59.0,85.5,251.1,12.7,37.0,2.882,0,,MISSING (window-absent),,,1.303,ANALYTICAL-ensemble,-0.007,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,48.5,65.3,204.0,,1.31,30.8,4.0,1.302,2.5607142857142824,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-02,,N0,0,0,0,16.0,44.2,101.5,251.0,-4.5,29.3,5.337,0,,MISSING (window-absent),,,1.302,ANALYTICAL-ensemble,-0.014,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,72.2,64.1,199.8,,1.316,30.8,5.0,1.302,5.7321428571428585,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-03,,N0,0,0,0,0.4,36.8,98.9,234.4,-15.6,31.8,4.959,1,,MISSING (window-absent),,,1.304,ANALYTICAL-ensemble,-0.012,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,67.1,64.2,202.7,,1.316,30.8,5.0,1.302,7.303571428571429,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-04,,N0,0,0,0,4.7,21.0,90.5,220.7,4.3,5.0,2.862,0,,MISSING (window-absent),,,1.305,ANALYTICAL-ensemble,-0.01,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,85.5,70.5,215.8,,1.315,30.8,4.0,1.302,7.635714285714287,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-05,,N0,0,0,0,2.4,7.4,82.4,215.1,-2.3,-19.1,4.837,1,,MISSING (window-absent),,,1.308,ANALYTICAL-ensemble,-0.003,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,101.5,48.5,216.0,,1.311,30.8,3.0,1.302,3.2428571428571447,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-06,,N0,0,0,0,16.0,23.1,67.7,226.7,13.6,-31.2,-0.641,0,,MISSING (window-absent),,,1.308,ANALYTICAL-ensemble,0.003,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,98.9,72.2,245.5,,1.305,20.5,3.0,1.302,-0.5499999999999963,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-07,,N0,0,0,0,10.0,28.3,69.8,219.7,-6.0,-20.7,0.389,0,,MISSING (window-absent),,,1.306,ANALYTICAL-ensemble,0.004,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,90.5,67.1,251.3,,1.302,20.5,4.0,1.302,-4.6857142857142895,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-08,,N0,0,0,0,11.8,37.8,61.2,231.5,1.8,-21.2,-3.471,0,,MISSING (window-absent),,,1.305,ANALYTICAL-ensemble,0.002,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,82.4,85.5,251.1,,1.303,16.0,4.0,1.302,-7.210714285714285,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-09,,N0,0,0,0,19.7,41.5,65.0,251.3,7.9,-2.7,-5.209,0,0.1702,PROXY-spatial,,,1.303,ANALYTICAL-ensemble,0.001,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,67.7,101.5,251.0,,1.302,19.7,4.0,1.302,-6.175000000000006,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-10,,N0,0,0,0,3.5,35.1,68.1,253.6,-16.2,-1.7,-4.402,0,0.1702,PROXY-spatial,,,1.302,ANALYTICAL-ensemble,-0.002,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,69.8,98.9,234.4,,1.304,19.7,4.0,1.302,-3.8750000000000004,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-11,,N0,0,0,0,0.1,23.3,63.5,239.8,-3.4,2.3,-3.858,1,0.1702,PROXY-spatial,,,1.305,ANALYTICAL-ensemble,0.0,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,61.2,90.5,220.7,,1.305,19.7,4.0,1.302,-2.167857142857143,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-12,,N0,0,0,0,0.0,3.6,61.1,239.8,-0.1,-3.9,-3.048,2,0.1702,PROXY-spatial,0.0,,1.305,ANALYTICAL-ensemble,-0.003,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,65.0,82.4,215.1,0.1702,1.308,19.7,4.0,1.302,-0.9107142857142805,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-13,,N0,0,0,0,0.0,0.1,45.1,239.8,0.0,-23.0,-3.224,3,0.1702,PROXY-spatial,0.0,,1.308,ANALYTICAL-ensemble,0.0,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,68.1,67.7,226.7,0.1702,1.308,19.7,3.0,1.302,-2.7071428571428555,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-14,,N0,0,0,0,0.0,0.0,35.2,239.8,0.0,-28.3,-4.948,4,0.1702,PROXY-spatial,0.0,,1.313,ANALYTICAL-ensemble,0.007,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,63.5,69.8,219.7,0.1702,1.306,19.7,2.0,1.302,-4.457142857142862,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-15,,N0,0,0,0,1.0,1.0,24.4,240.8,1.0,-36.7,-5.258,5,0.1702,PROXY-spatial,0.0,,1.313,ANALYTICAL-ensemble,0.008,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,61.1,61.2,231.5,0.1702,1.305,19.7,1.0,1.302,-7.357142857142855,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-16,,N0,0,0,0,12.3,13.3,16.9,253.1,11.3,-28.2,-6.865,0,,MISSING (window-absent),,,1.309,ANALYTICAL-ensemble,0.006,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,45.1,65.0,251.3,0.1702,1.303,12.3,1.0,1.302,-9.203571428571427,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-17,,N0,0,0,0,5.2,18.6,18.6,253.9,-7.1,-16.6,-7.072,0,,MISSING (window-absent),,,1.307,ANALYTICAL-ensemble,0.005,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,35.2,68.1,253.6,0.1702,1.302,12.3,1.0,1.302,-8.707142857142854,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-18,,N0,0,0,0,9.2,26.8,27.8,262.0,4.0,3.4,-5.1,0,,MISSING (window-absent),,,1.306,ANALYTICAL-ensemble,0.001,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,24.4,63.5,239.8,0.1702,1.305,12.3,1.0,1.302,-6.114285714285716,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-19,,N0,0,0,0,33.2,47.7,61.0,292.3,24.0,44.1,-0.017,0,,MISSING (window-absent),,,1.303,ANALYTICAL-ensemble,-0.002,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,16.9,61.1,239.8,,1.305,33.2,2.0,1.302,0.9678571428571436,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-20,,N0,0,0,0,14.1,56.6,75.1,299.6,-19.1,56.5,4.28,0,,MISSING (window-absent),,,1.301,ANALYTICAL-ensemble,-0.007,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,18.6,45.1,239.8,,1.308,33.2,3.0,1.301,7.2785714285714285,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-21,,N0,0,0,0,9.2,56.6,84.3,276.4,-4.9,56.5,7.021,0,,MISSING (window-absent),,,1.301,ANALYTICAL-ensemble,-0.012,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,27.8,35.2,239.8,,1.313,33.2,3.0,1.301,12.089285714285712,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-22,,N0,0,0,0,3.6,27.0,86.9,272.9,-5.6,25.9,8.935,0,,MISSING (window-absent),,,1.303,ANALYTICAL-ensemble,-0.01,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,61.0,24.4,240.8,,1.313,33.2,3.0,1.301,13.882142857142856,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-23,,N0,0,0,0,0.0,12.8,74.6,260.0,-3.6,-0.5,8.237,1,,MISSING (window-absent),,,1.305,ANALYTICAL-ensemble,-0.004,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,75.1,16.9,253.1,,1.309,33.2,2.0,1.301,11.053571428571429,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-24,,N0,0,0,0,35.1,38.7,104.5,293.1,35.1,20.2,12.265,0,,MISSING (window-absent),,,1.301,ANALYTICAL-ensemble,-0.006,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,84.3,18.6,253.9,,1.307,35.1,3.0,1.301,9.610714285714282,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-25,,N0,0,0,0,12.9,48.0,108.2,306.0,-22.2,21.3,11.487,0,,MISSING (window-absent),,,1.301,ANALYTICAL-ensemble,-0.005,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,86.9,27.8,262.0,,1.306,35.1,4.0,1.301,6.810714285714286,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-26,,N0,0,0,0,29.1,77.2,104.1,332.2,16.2,29.5,6.158,0,,MISSING (window-absent),,,1.298,ANALYTICAL-ensemble,-0.005,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,74.6,61.0,292.3,,1.303,35.1,4.0,1.298,5.442857142857142,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-27,,N0,0,0,0,18.7,60.8,108.7,337.8,-10.4,4.2,4.795,0,,MISSING (window-absent),,,1.292,ANALYTICAL-ensemble,-0.009,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,104.5,75.1,299.6,,1.301,35.1,4.0,1.292,5.042857142857143,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-28,,N0,0,0,0,19.3,67.2,118.8,346.7,0.6,10.6,4.922,0,,MISSING (window-absent),,,1.289,ANALYTICAL-ensemble,-0.012,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,108.2,84.3,276.4,,1.301,35.1,5.0,1.289,5.83928571428572,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-29,,N0,0,0,0,0.1,38.1,115.3,316.0,-19.2,11.2,4.055,1,,MISSING (window-absent),,,1.29,ANALYTICAL-ensemble,-0.013,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,104.1,86.9,272.9,,1.303,35.1,5.0,1.289,5.3999999999999995,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-30,,N0,0,0,0,0.0,19.4,115.3,308.2,-0.1,6.6,5.812,2,,MISSING (window-absent),,,1.294,ANALYTICAL-ensemble,-0.011,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,108.7,74.6,260.0,,1.305,35.1,5.0,1.289,2.1892857142857167,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-05-31,,N0,0,0,0,0.0,0.1,80.2,287.8,0.0,-38.6,-3.474,3,,MISSING (window-absent),,,1.301,ANALYTICAL-ensemble,0.0,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,118.8,104.5,293.1,,1.301,29.1,4.0,1.289,-1.9642857142857104,1,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-06-01,,N0,0,0,0,7.4,7.4,74.7,279.2,7.4,-40.6,-4.782,0,0.2354,PROXY-spatial,,,1.305,ANALYTICAL-ensemble,0.004,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,115.3,108.2,306.0,,1.301,29.1,3.0,1.289,-5.310714285714284,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-06-02,,N0,0,0,0,2.2,9.5,47.7,281.0,-5.2,-67.6,-8.06,1,0.2354,PROXY-spatial,,,1.305,ANALYTICAL-ensemble,0.007,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,115.3,104.1,332.2,,1.298,19.3,2.0,1.289,-10.93928571428571,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-06-03,,N0,0,0,0,5.6,15.1,34.5,281.8,3.4,-45.7,-10.6,0,0.2354,PROXY-spatial,,,1.305,ANALYTICAL-ensemble,0.013,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,80.2,108.7,337.8,,1.292,19.3,1.0,1.289,-15.310714285714285,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-06-04,,N0,0,0,0,0.3,8.0,15.5,279.8,-5.3,-59.2,-14.753,1,0.2354,PROXY-spatial,0.0,,1.305,ANALYTICAL-ensemble,0.016,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,74.7,118.8,346.7,0.2354,1.289,7.4,0.0,1.289,-17.625,0,0,0,0,0,1,0,0,2
NEWS-17MILE-20220615,2023-06-05,,N0,0,0,0,5.3,11.2,20.7,269.1,5.0,-27.0,-13.513,0,0.2354,PROXY-spatial,0.0,,1.305,ANALYTICAL-ensemble,0.015,10,18.18,2,25.5,1401.0,344.0,-0.0267,4.14,14.3,0.0,0.784,130.8,873.8,FOREST,0.376,,N0,NEWS-17MILE-20220615_N0_2023,2023.0,47.7,115.3,316.0,0.2354,1.29,7.4,0.0,1.289,-16.192857142857143,0,0,0,0,0,1,0,0,2
